"MT_250";"MT_251";"MT_252";"MT_253";
92,2330097087379;78,7546766435061;172,28527607362;350,630323679727;
91,5857605177994;82,5013361838589;163,067484662577;352,350936967632;
85,7411003236246;92,8594334580438;141,579754601227;359,182282793867;
94,1812297734628;78,2202030999465;135,444785276074;350,630323679727;
90,9385113268608;78,7546766435061;136,978527607362;366,013628620102;
79,7216828478964;72,8754676643506;129,30981595092;352,350936967632;
76,4854368932039;61,1063602351684;130,843558282209;343,798977853492;
70,6537216828479;57,8995189738108;127,776073619632;282,299829642249;
71,3009708737864;57,8995189738108;129,30981595092;242,504258943782;
50,5760517799353;55,7562800641368;117,024539877301;247,614991482112;
50,5760517799353;56,2907536076964;112,423312883436;254,42930153322;
52,5177993527508;50,9460181721005;118,558282208589;240,800681431005;
49,9288025889968;42,923570283271;121,641104294479;237,393526405451;
55,1067961165049;40,780331373597;107,822085889571;242,504258943782;
51,2233009708738;45,0614644575094;110,889570552147;247,614991482112;
52,5177993527508;43,4580438268306;113,957055214724;251,022146507666;
51,2233009708738;41,8492784607162;113,957055214724;235,689948892675;
52,5177993527508;40,780331373597;112,423312883436;213,526405451448;
49,9288025889968;45,0614644575094;110,889570552147;245,911413969336;
50,5760517799353;43,4580438268306;113,957055214724;239,097103918228;
50,5760517799353;38,6424371993586;110,889570552147;233,986371379898;
49,9288025889968;37,0390165686798;113,957055214724;240,800681431005;
47,3333333333333;48,8027792624265;113,957055214724;227,155025553663;
53,8122977346278;42,923570283271;115,490797546012;237,393526405451;
51,8705501618123;40,780331373597;126,242331288344;245,911413969336;
52,5177993527508;42,3890967397114;117,024539877301;228,85860306644;
50,5760517799353;45,0614644575094;110,889570552147;237,393526405451;
51,8705501618123;43,4580438268306;121,641104294479;223,747870528109;
52,5177993527508;41,3148049171566;117,024539877301;245,911413969336;
51,2233009708738;40,780331373597;112,423312883436;245,911413969336;
51,2233009708738;44,5269909139498;117,024539877301;235,689948892675;
51,8705501618123;41,8492784607162;123,174846625767;235,689948892675;
47,3333333333333;41,8492784607162;143,128834355828;239,097103918228;
47,3333333333333;40,2458578300374;201,441717791411;249,318568994889;
60,9385113268608;40,2458578300374;212,193251533742;287,427597955707;
66,1229773462783;39,7113842864778;252,622699386503;266,371379897785;
79,0744336569579;44,5269909139498;235,21472392638;348,926746166951;
105,864077669903;77,685729556387;291,073619631902;377,972742759796;
113,009708737864;85,3554249064671;324,907975460123;377,972742759796;
103,922330097087;127,156600748263;278,773006134969;355,758091993186;
89,6375404530745;126,087653661144;254,156441717791;330,136286201022;
87,6893203883495;123,94441475147;318,757668711656;350,630323679727;
83,1456310679612;103,575628006414;311,073619631902;384,804088586031;
88,9902912621359;108,936397648316;341,825153374233;454,855195911414;
98,7249190938511;113,757349011224;327,990797546012;456,558773424191;
98,7249190938511;100,89791555318;338,757668711656;454,855195911414;
96,1294498381877;104,649919828968;367,975460122699;453,134582623509;
94,8284789644013;101,966862640299;341,825153374233;436,047700170358;
101,974110032362;110,005344735436;354,125766871166;434,344122657581;
119,501618122977;107,327632282202;363,358895705521;461,686541737649;
117,553398058252;104,110101549973;371,058282208589;449,727427597956;
107,812297734628;110,005344735436;380,276073619632;422,385008517888;
109,113268608414;116,440406199893;358,742331288344;420,681431005111;
107,812297734628;100,358097274185;367,975460122699;432,640545144804;
118,847896440129;104,649919828968;375,659509202454;453,134582623509;
114,957928802589;117,509353287012;367,975460122699;453,134582623509;
107,812297734628;96,6060929983966;391,042944785276;466,814310051107;
116,252427184466;121,261357562801;360,291411042945;458,262350936968;
111,708737864078;118,583645109567;369,509202453988;499,267461669506;
120,796116504854;104,110101549973;384,89263803681;471,925042589438;
111,708737864078;115,366114377338;352,592024539877;465,093696763203;
105,864077669903;117,509353287012;341,825153374233;470,221465076661;
107,165048543689;97,6803848209514;351,058282208589;458,262350936968;
111,708737864078;103,575628006414;352,592024539877;453,134582623509;
101,320388349515;110,005344735436;360,291411042945;465,093696763203;
112,355987055016;95,5371459112774;335,674846625767;439,471890971039;
108,466019417476;113,757349011224;341,825153374233;449,727427597956;
101,974110032362;111,61411010155;343,374233128834;448,006814310051;
107,165048543689;88,5676109032603;347,975460122699;451,431005110733;
103,922330097087;98,7546766435062;343,374233128834;436,047700170358;
108,466019417476;105,184393372528;352,592024539877;453,134582623509;
109,760517799353;99,2891501870657;343,374233128834;478,756388415673;
105,216828478964;101,43238909674;351,058282208589;471,925042589438;
111,708737864078;110,545163014431;346,441717791411;461,686541737649;
113,009708737864;98,2148583645109;355,674846625767;465,093696763203;
113,656957928803;99,2891501870657;349,524539877301;458,262350936968;
115,605177993528;132,517370390166;366,441717791411;459,965928449744;
137,029126213592;115,366114377338;400,276073619632;492,436115843271;
120,796116504854;113,222875467664;377,208588957055;497,563884156729;
119,501618122977;118,049171566007;367,975460122699;489,011925042589;
111,061488673139;119,118118653127;352,592024539877;500,971039182283;
116,252427184466;113,757349011224;357,208588957055;473,645655877342;
114,957928802589;134,66060929984;363,358895705521;487,308347529813;
122,097087378641;110,005344735436;354,125766871166;477,052810902896;
123,398058252427;114,297167290219;354,125766871166;485,604770017036;
115,605177993528;113,222875467664;346,441717791411;470,221465076661;
118,200647249191;116,974879743453;355,674846625767;459,965928449744;
122,744336569579;107,862105825762;363,358895705521;475,349233390119;
103,268608414239;108,401924104757;349,524539877301;468,517887563884;
113,009708737864;108,936397648316;372,592024539877;379,676320272572;
112,355987055016;103,575628006414;358,742331288344;384,804088586031;
105,864077669903;97,6803848209514;341,825153374233;372,844974446337;
107,165048543689;108,936397648316;340,291411042945;376,269165247019;
107,165048543689;91,2506680919294;337,208588957055;391,635434412266;
108,466019417476;101,43238909674;335,674846625767;388,228279386712;
103,922330097087;113,757349011224;334,141104294479;377,972742759796;
104,569579288026;105,184393372528;338,757668711656;376,269165247019;
86,3883495145631;96,6060929983966;278,773006134969;326,729131175468;
83,7928802588997;108,401924104757;219,861963190184;289,131175468484;
80,368932038835;103,575628006414;187,638036809816;230,562180579216;
80,368932038835;95,0026723677178;152,331288343558;215,229982964225;
88,9902912621359;84,6392303580973;138,51226993865;245,911413969336;
82,4983818770227;73,4099412079102;150,79754601227;242,504258943782;
80,368932038835;65,3874933190807;141,579754601227;225,451448040886;
79,7216828478964;64,3132014965259;130,843558282209;208,415672913118;
84,4466019417476;58,4339925173704;130,843558282209;247,614991482112;
80,368932038835;62,1753073222875;126,242331288344;259,557069846678;
81,8446601941748;53,6183858898984;126,242331288344;242,504258943782;
82,4983818770227;45,595938001069;120,092024539877;249,318568994889;
83,7928802588997;45,0614644575094;115,490797546012;240,800681431005;
63,5275080906149;48,8027792624265;124,708588957055;233,986371379898;
54,4595469255663;48,2683057188669;123,174846625767;247,614991482112;
52,5177993527508;43,4580438268306;120,092024539877;252,725724020443;
51,8705501618123;44,5269909139498;120,092024539877;247,614991482112;
57,0550161812298;46,6648850881881;120,092024539877;244,207836456559;
49,9288025889968;44,5269909139498;115,490797546012;240,800681431005;
46,6860841423948;41,3148049171566;123,174846625767;223,747870528109;
49,2815533980583;41,3148049171566;117,024539877301;239,097103918228;
48,6343042071197;49,3372528059861;124,708588957055;247,614991482112;
50,5760517799353;46,1304115446285;120,092024539877;230,562180579216;
53,8122977346278;45,0614644575094;135,444785276074;230,562180579216;
50,5760517799353;42,923570283271;118,558282208589;233,986371379898;
49,2815533980583;46,1304115446285;127,776073619632;232,282793867121;
52,5177993527508;43,9925173703902;123,174846625767;235,689948892675;
49,2815533980583;43,4580438268306;135,444785276074;249,318568994889;
49,2815533980583;43,4580438268306;176,886503067485;261,260647359455;
48,6343042071197;46,6648850881881;176,886503067485;264,667802385009;
49,9288025889968;43,9925173703902;178,420245398773;262,964224872232;
48,6343042071197;46,6648850881881;184,555214723926;254,42930153322;
50,5760517799353;61,1063602351684;192,239263803681;254,42930153322;
59,6440129449838;41,3148049171566;246,472392638037;292,555366269165;
75,8381877022654;45,0614644575094;254,156441717791;282,299829642249;
94,8284789644013;49,8770710849813;252,622699386503;299,3867120954;
109,113268608414;84,1047568145377;301,840490797546;369,437819420784;
98,0776699029126;135,734901122394;329,524539877301;413,850085178876;
105,216828478964;105,184393372528;272,622699386503;359,182282793867;
92,2330097087379;113,757349011224;260,306748466258;313,049403747871;
86,3883495145631;112,688401924105;301,840490797546;323,304940374787;
82,4983818770227;100,358097274185;309,524539877301;350,630323679727;
99,3721682847897;104,649919828968;335,674846625767;429,216354344123;
101,320388349515;103,041154462854;315,674846625767;478,756388415673;
99,3721682847897;104,110101549973;327,990797546012;478,756388415673;
100,025889967638;103,575628006414;321,840490797546;480,477001703578;
98,0776699029126;107,327632282202;338,757668711656;502,67461669506;
101,974110032362;113,222875467664;334,141104294479;499,267461669506;
107,812297734628;110,545163014431;314,141104294479;489,011925042589;
99,3721682847897;117,509353287012;335,674846625767;504,395229982964;
106,517799352751;98,7546766435062;343,374233128834;500,971039182283;
110,414239482201;105,184393372528;366,441717791411;509,522998296422;
113,009708737864;105,718866916088;360,291411042945;521,465076660988;
113,009708737864;98,7546766435062;358,742331288344;487,308347529813;
105,216828478964;88,0331373597007;346,441717791411;511,226575809199;
107,812297734628;104,110101549973;347,975460122699;468,517887563884;
114,304207119741;97,1459112773918;354,125766871166;468,517887563884;
107,812297734628;86,9588455371459;343,374233128834;478,756388415673;
105,864077669903;100,358097274185;344,907975460123;453,134582623509;
106,517799352751;100,89791555318;347,975460122699;487,308347529813;
106,517799352751;91,785141635489;334,141104294479;504,395229982964;
103,268608414239;106,258685195083;335,674846625767;487,308347529813;
105,864077669903;106,793158738642;351,058282208589;507,802385008518;
106,517799352751;98,7546766435062;357,208588957055;506,098807495741;
124,045307443366;96,071619454837;338,757668711656;495,843270868825;
114,957928802589;95,5371459112774;326,441717791411;463,390119250426;
108,466019417476;85,8898984500267;338,757668711656;466,814310051107;
112,355987055016;93,928380545163;335,674846625767;495,843270868825;
111,708737864078;90,1763762693747;371,058282208589;478,756388415673;
109,113268608414;104,649919828968;347,975460122699;487,308347529813;
111,708737864078;110,005344735436;332,60736196319;489,011925042589;
106,517799352751;99,8236237306253;341,825153374233;507,802385008518;
121,449838187702;92,3196151790486;347,975460122699;495,843270868825;
117,553398058252;114,831640833779;334,141104294479;511,226575809199;
102,621359223301;97,6803848209514;354,125766871166;502,67461669506;
100,673139158576;93,928380545163;332,60736196319;489,011925042589;
107,812297734628;120,192410475681;351,058282208589;528,313458262351;
120,796116504854;105,184393372528;369,509202453988;524,88926746167;
113,009708737864;100,358097274185;384,89263803681;521,465076660988;
107,812297734628;115,366114377338;411,042944785276;536,848381601363;
108,466019417476;121,801175841796;391,042944785276;547,291311754685;
113,009708737864;111,61411010155;354,125766871166;561,005110732538;
120,796116504854;111,07963655799;355,674846625767;550,715502555366;
114,304207119741;112,153928380545;347,975460122699;542,146507666099;
113,009708737864;106,793158738642;341,825153374233;542,146507666099;
113,009708737864;109,470871191876;347,975460122699;516,354344122658;
113,656957928803;120,726884019241;354,125766871166;524,88926746167;
103,922330097087;100,89791555318;354,125766871166;518,057921635434;
108,466019417476;109,470871191876;361,825153374233;497,563884156729;
113,009708737864;111,61411010155;358,742331288344;528,313458262351;
105,864077669903;97,1459112773918;343,374233128834;521,465076660988;
106,517799352751;98,2148583645109;334,141104294479;509,522998296422;
103,268608414239;108,936397648316;338,757668711656;507,802385008518;
100,673139158576;108,936397648316;338,757668711656;480,477001703578;
103,268608414239;101,966862640299;329,524539877301;461,686541737649;
103,922330097087;114,297167290219;335,674846625767;415,553662691653;
89,6375404530745;111,07963655799;274,156441717791;360,885860306644;
83,1456310679612;94,4628540887226;215,260736196319;325,008517887564;
81,8446601941748;100,358097274185;163,067484662577;278,892674616695;
83,1456310679612;111,07963655799;143,128834355828;266,371379897785;
60,9385113268608;84,6392303580973;140,046012269939;275,468483816014;
54,4595469255663;72,3356493853554;149,263803680982;275,468483816014;
52,5177993527508;64,8476750400855;138,51226993865;249,318568994889;
53,1650485436893;61,1063602351684;138,51226993865;240,800681431005;
50,5760517799353;57,8995189738108;124,708588957055;237,393526405451;
52,5177993527508;60,0374131480492;127,776073619632;239,097103918228;
53,8122977346278;50,9460181721005;129,30981595092;216,933560477002;
55,1067961165049;43,4580438268306;123,174846625767;218,637137989779;
57,0550161812298;42,3890967397114;126,242331288344;213,526405451448;
55,7540453074434;46,6648850881881;121,641104294479;211,822827938671;
61,5857605177994;45,0614644575094;126,242331288344;216,933560477002;
50,5760517799353;43,9925173703902;126,242331288344;201,584327086882;
51,8705501618123;41,8492784607162;115,490797546012;199,880749574106;
53,1650485436893;43,4580438268306;120,092024539877;203,287904599659;
49,9288025889968;42,923570283271;127,776073619632;215,229982964225;
50,5760517799353;39,7113842864778;123,174846625767;187,955706984668;
47,9805825242718;37,0390165686798;130,843558282209;208,415672913118;
55,1067961165049;46,6648850881881;118,558282208589;210,119250425894;
50,5760517799353;44,5269909139498;127,776073619632;204,991482112436;
55,7540453074434;41,8492784607162;143,128834355828;223,747870528109;
54,4595469255663;39,1769107429182;127,776073619632;228,85860306644;
49,9288025889968;46,1304115446285;132,377300613497;213,526405451448;
52,5177993527508;43,4580438268306;127,776073619632;210,119250425894;
55,7540453074434;42,3890967397114;123,174846625767;222,044293015332;
51,8705501618123;40,2458578300374;179,953987730061;254,42930153322;
51,2233009708738;45,0614644575094;166,150306748466;237,393526405451;
51,8705501618123;42,923570283271;173,819018404908;235,689948892675;
49,2815533980583;42,3890967397114;186,088957055215;240,800681431005;
53,8122977346278;40,780331373597;170,751533742331;251,022146507666;
71,9482200647249;41,3148049171566;215,260736196319;268,074957410562;
103,922330097087;39,7113842864778;257,239263803681;295,979557069847;
92,2330097087379;45,0614644575094;266,472392638037;314,770017035775;
96,1294498381877;101,966862640299;320,291411042945;343,798977853492;
103,268608414239;128,765366114377;314,141104294479;393,339011925043;
101,974110032362;97,1459112773918;284,923312883436;400,187393526405;
100,025889967638;93,3939070016034;263,389570552147;347,223168654174;
85,0938511326861;101,966862640299;284,923312883436;333,560477001704;
85,7411003236246;93,3939070016034;307,990797546012;384,804088586031;
103,268608414239;101,966862640299;331,058282208589;477,052810902896;
103,268608414239;93,3939070016034;337,208588957055;499,267461669506;
102,621359223301;80,3634420096205;323,374233128834;500,971039182283;
105,864077669903;100,89791555318;335,674846625767;480,477001703578;
101,320388349515;104,110101549973;340,291411042945;511,226575809199;
114,957928802589;88,0331373597007;335,674846625767;519,761499148211;
103,268608414239;99,2891501870657;361,825153374233;507,802385008518;
108,466019417476;103,041154462854;361,825153374233;497,563884156729;
108,466019417476;87,4986638161411;377,208588957055;473,645655877342;
103,922330097087;101,43238909674;363,358895705521;490,715502555366;
114,304207119741;97,6803848209514;351,058282208589;521,465076660988;
114,957928802589;108,936397648316;347,975460122699;523,185689948893;
114,957928802589;106,793158738642;351,058282208589;547,291311754685;
116,906148867314;97,1459112773918;352,592024539877;538,55195911414;
116,252427184466;89,1074291822555;347,975460122699;521,465076660988;
110,414239482201;102,506680919294;343,374233128834;494,139693356048;
108,466019417476;95,0026723677178;334,141104294479;518,057921635434;
114,304207119741;92,3196151790486;337,208588957055;507,802385008518;
113,009708737864;105,718866916088;341,825153374233;500,971039182283;
107,812297734628;93,3939070016034;352,592024539877;502,67461669506;
113,656957928803;85,8898984500267;357,208588957055;495,843270868825;
105,864077669903;100,358097274185;337,208588957055;499,267461669506;
114,957928802589;91,2506680919294;332,60736196319;478,756388415673;
115,605177993528;94,4628540887226;338,757668711656;495,843270868825;
107,812297734628;116,974879743453;347,975460122699;470,221465076661;
108,466019417476;101,966862640299;367,975460122699;495,843270868825;
108,466019417476;85,8898984500267;386,426380368098;514,633730834753;
109,760517799353;100,89791555318;366,441717791411;500,971039182283;
111,061488673139;95,5371459112774;341,825153374233;499,267461669506;
116,252427184466;88,0331373597007;346,441717791411;511,226575809199;
109,760517799353;119,118118653127;349,524539877301;511,226575809199;
114,304207119741;108,936397648316;346,441717791411;524,88926746167;
114,304207119741;92,8594334580438;358,742331288344;506,098807495741;
113,009708737864;102,506680919294;347,975460122699;526,592844974446;
113,656957928803;114,297167290219;360,291411042945;512,930153321976;
114,957928802589;104,649919828968;363,358895705521;516,354344122658;
107,812297734628;108,401924104757;375,659509202454;545,57069846678;
113,656957928803;123,94441475147;395,659509202454;521,465076660988;
109,760517799353;115,905932656334;409,509202453988;518,057921635434;
109,113268608414;108,936397648316;366,441717791411;538,55195911414;
122,097087378641;110,545163014431;352,592024539877;528,313458262351;
114,957928802589;119,118118653127;369,509202453988;509,522998296422;
116,906148867314;119,118118653127;372,592024539877;509,522998296422;
119,501618122977;105,718866916088;361,825153374233;492,436115843271;
109,113268608414;111,61411010155;371,058282208589;492,436115843271;
115,605177993528;113,222875467664;363,358895705521;506,098807495741;
111,061488673139;115,905932656334;358,742331288344;485,604770017036;
111,061488673139;102,506680919294;366,441717791411;492,436115843271;
104,569579288026;102,506680919294;351,058282208589;480,477001703578;
113,009708737864;103,575628006414;341,825153374233;473,645655877342;
116,252427184466;100,358097274185;341,825153374233;492,436115843271;
108,466019417476;102,506680919294;343,374233128834;465,093696763203;
103,268608414239;98,2148583645109;337,208588957055;451,431005110733;
109,113268608414;102,506680919294;340,291411042945;448,006814310051;
92,2330097087379;101,43238909674;286,457055214724;372,844974446337;
91,5857605177994;97,6803848209514;225,996932515337;318,177172061329;
85,7411003236246;95,5371459112774;153,865030674847;282,299829642249;
85,7411003236246;100,358097274185;147,730061349693;272,06132879046;
66,1229773462783;86,9588455371459;144,662576687117;289,131175468484;
61,5857605177994;72,8754676643506;155,398773006135;273,764906303237;
58,3495145631068;63,7787279529663;149,263803680982;252,725724020443;
56,4012944983819;60,5718866916088;141,579754601227;222,044293015332;
53,8122977346278;60,0374131480492;135,444785276074;225,451448040886;
55,7540453074434;60,0374131480492;132,377300613497;216,933560477002;
55,7540453074434;51,4804917156601;127,776073619632;206,695059625213;
58,9967637540453;45,595938001069;135,444785276074;196,473594548552;
62,8802588996764;42,3890967397114;120,092024539877;215,229982964225;
56,4012944983819;47,7338321753073;124,708588957055;204,991482112436;
58,3495145631068;47,1993586317477;123,174846625767;199,880749574106;
55,1067961165049;45,0614644575094;123,174846625767;193,066439522998;
51,8705501618123;42,923570283271;124,708588957055;193,066439522998;
55,7540453074434;47,7338321753073;127,776073619632;201,584327086882;
53,1650485436893;43,9925173703902;121,641104294479;196,473594548552;
58,9967637540453;41,8492784607162;123,174846625767;193,066439522998;
51,2233009708738;39,7113842864778;127,776073619632;203,287904599659;
52,5177993527508;51,4804917156601;124,708588957055;189,659284497445;
50,5760517799353;45,0614644575094;135,444785276074;187,955706984668;
60,9385113268608;44,5269909139498;135,444785276074;203,287904599659;
55,1067961165049;44,5269909139498;130,843558282209;237,393526405451;
54,4595469255663;47,7338321753073;132,377300613497;213,526405451448;
54,4595469255663;45,0614644575094;127,776073619632;203,287904599659;
52,5177993527508;45,0614644575094;135,444785276074;213,526405451448;
51,8705501618123;42,3890967397114;178,420245398773;240,800681431005;
54,4595469255663;47,1993586317477;173,819018404908;220,340715502555;
57,0550161812298;43,9925173703902;176,886503067485;218,637137989779;
51,8705501618123;43,9925173703902;186,088957055215;220,340715502555;
49,9288025889968;42,923570283271;218,328220858896;242,504258943782;
63,5275080906149;42,3890967397114;230,613496932515;280,596252129472;
109,760517799353;40,780331373597;215,260736196319;275,468483816014;
99,3721682847897;49,8770710849813;298,757668711656;269,778534923339;
103,268608414239;98,7546766435062;311,073619631902;328,432708688245;
94,8284789644013;93,3939070016034;304,923312883436;374,548551959114;
92,8802588996764;90,7108498129343;271,073619631902;376,269165247019;
88,9902912621359;113,222875467664;251,088957055215;354,054514480409;
85,7411003236246;102,506680919294;268,006134969325;420,681431005111;
91,5857605177994;94,4628540887226;311,073619631902;459,965928449744;
97,4304207119741;104,110101549973;329,524539877301;554,156729131176;
103,268608414239;99,8236237306253;346,441717791411;536,848381601363;
100,025889967638;88,0331373597007;326,441717791411;559,301533219761;
101,320388349515;101,966862640299;354,125766871166;552,436115843271;
98,0776699029126;96,071619454837;332,60736196319;562,725724020443;
99,3721682847897;104,110101549973;343,374233128834;543,867120954003;
107,165048543689;103,041154462854;378,742331288344;549,011925042589;
103,922330097087;99,8236237306253;358,742331288344;555,860306643952;
101,320388349515;96,071619454837;363,358895705521;526,592844974446;
110,414239482201;99,8236237306253;360,291411042945;555,860306643952;
124,045307443366;94,4628540887226;354,125766871166;557,580919931857;
111,061488673139;100,358097274185;364,89263803681;564,42930153322;
107,165048543689;103,575628006414;354,125766871166;583,287904599659;
108,466019417476;95,5371459112774;352,592024539877;571,29471890971;
104,569579288026;125,553180117584;354,125766871166;569,574105621806;
102,621359223301;107,862105825762;357,208588957055;574,718909710392;
114,957928802589;103,575628006414;360,291411042945;571,29471890971;
112,355987055016;99,2891501870657;360,291411042945;576,439522998296;
108,466019417476;100,358097274185;381,825153374233;561,005110732538;
111,708737864078;91,785141635489;371,058282208589;566,149914821124;
112,355987055016;104,110101549973;354,125766871166;528,313458262351;
104,569579288026;91,785141635489;337,208588957055;533,424190800681;
102,621359223301;85,3554249064671;346,441717791411;523,185689948893;
105,216828478964;92,3196151790486;357,208588957055;536,848381601363;
104,569579288026;91,2506680919294;357,208588957055;533,424190800681;
103,922330097087;89,1074291822555;346,441717791411;530,017035775128;
107,165048543689;109,470871191876;357,208588957055;571,29471890971;
114,304207119741;97,1459112773918;349,524539877301;533,424190800681;
107,812297734628;91,2506680919294;357,208588957055;549,011925042589;
111,061488673139;101,43238909674;371,058282208589;578,143100511073;
112,355987055016;103,041154462854;347,975460122699;561,005110732538;
118,847896440129;110,005344735436;355,674846625767;562,725724020443;
114,957928802589;110,005344735436;366,441717791411;564,42930153322;
118,200647249191;95,5371459112774;403,343558282209;583,287904599659;
115,605177993528;108,936397648316;397,193251533742;579,863713798978;
114,304207119741;110,005344735436;380,276073619632;581,584327086882;
114,957928802589;106,793158738642;377,208588957055;593,577512776831;
116,906148867314;106,258685195083;381,825153374233;581,584327086882;
114,304207119741;116,974879743453;366,441717791411;588,432708688245;
111,708737864078;111,07963655799;389,509202453988;597,001703577513;
125,339805825243;111,07963655799;380,276073619632;600,442930153322;
120,148867313916;107,327632282202;372,592024539877;555,860306643952;
125,993527508091;114,831640833779;378,742331288344;562,725724020443;
118,847896440129;106,793158738642;367,975460122699;561,005110732538;
120,148867313916;115,905932656334;386,426380368098;566,149914821124;
