<0>;<1>;<2>;<3>;<4>;<5>;<6>;<7>;<8>;<9>;<10>;<11>;<12>;<13>;<14>;<15>;<16>;<17>;<18>;<19>;<20>;<21>;<22>;<23>;<24>;<25>;<26>;<27>;<28>;<29>;<30>;<31>;<32>;<33>;<34>;<35>;<36>;<37>;<38>;<39>;<40>;<41>;<42>;<43>;<44>;<45>;<46>;<47>;<48>;<49>;<50>;<51>;<52>;<53>;<54>;<55>;<56>;<57>;<58>;<59>;<60>;<61>;<62>;<63>;<64>;<65>;<66>;<67>;<68>;<69>;<70>;<71>;<72>;<73>;<74>;<75>;<76>;<77>;<78>;<79>;<80>;<81>;<82>;<83>;<84>;<85>;<86>;<87>;<88>;<89>;<90>;<91>;<92>;<93>;<94>;<95>;<96>;<97>;<98>;<99>;<100>;<101>;<102>;<103>;<104>;<105>;<106>;<107>;<108>;<109>;<110>;<111>;<112>;<113>;<114>;<115>;<116>;<117>;<118>;<119>;<120>;<121>;<122>;<123>;<124>;<125>;<126>;<127>;<128>;<129>;<130>;<131>;<132>;<133>;<134>;<135>;<136>;<137>;<138>;<139>;<140>;<141>;<142>;<143>;<144>;<145>;<146>;<147>;<148>;<149>;<150>;<151>;<152>;<153>;<154>;<155>;<156>;<157>;<158>;<159>;<160>;<161>;<162>;<163>;<164>;<165>;<166>;<167>;<168>;<169>;<170>;<171>;<172>;<173>;<174>;<175>;<176>;<177>;<178>;<179>;<180>;<181>;<182>;<183>;<184>;<185>;<186>;<187>;<188>;
0;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.99;0.5;0.5;0.30;0.5;0.69;0;0;0;0;0;0;1;0;0;1;0.5;0;1;1;0;0;1;0;0;0;1;1;0.5;0;0;1;1;0.5;1;0;1;1;0;0.5;1;0;1;1;0;0.99;1;0;0;1;1;0;0.5;0.99;0;0;1;1;0;0.5;0.5;1;0;0;1;1;0;0.99;0.5;0.5;1;0;0;1;1;0;0.5;0.5;0.5;1;0;0;1;1;0;0.5;0.5;0.5;1;0;0;1;1;0;0.5;0.5;0.5;0;1;0;0;1;1;0;0.5;0.5;0.5;0.99;1;0;0;1;1;0;0.5;0.5;0.5;0.99;0.99;0;0;1;1;1;0;0.5;0.5;0.5;0.5;1;0;0;1;1;0;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;
0;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.89;0.83;0.68;0;0.77;0;0;0.5;1;1;0;0;1;0.5;0;1;1;0;0;1;1;1;0;1;1;0;1;0;1;1;0;1;0;0;1;1;0.5;1;0;0;1;1;0;0.5;1;0;0;1;0;0.5;0.5;1;0;0;1;1;0;0;0;1;0;0;1;1;0;0;0.5;1;0;0;1;1;0;0.5;0.5;0.5;1;0;0;1;1;0;0.5;0.5;0.5;0.99;1;0;0;1;1;0;0.5;0.5;0.99;0.5;1;0;0;1;1;0;0;0.5;0.5;0.5;1;0;0;1;1;0;0.5;0.5;0.5;0.5;1;0;0;1;1;0;0.5;0.5;0.5;0.5;1;0;0;1;1;0;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;
0;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0;1;1;0.82;1;0.07;0.5;0.84;1;1;0;0.29;0.5;0;1;0.5;0;1;1;0.5;0;1;1;1;0;0;1;0;1;0;0;1;0;0.99;0;0;1;1;0;0.5;0.5;0;1;1;0;0.5;1;0;0;1;1;0;0.5;0.5;0;0;1;1;0;0.99;0.99;0.99;0;0;1;1;0;0.99;0.5;0.5;1;0;0;1;1;0;0.5;0.5;0.5;1;0;0;1;1;0;0.5;0.5;0.5;0.99;0;0;1;1;0.5;0;0.5;0;0.5;1;0;0;1;1;0;0.99;0.5;0.5;0.5;1;0;0;1;1;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0;0;1;1;0;0.5;0.5;0.5;0.5;1;0;0;1;1;0;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;
0;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.37;0;0.85;0.06;0.5;0;1;1;0;1;0.5;0;1;1;0;0;1;0.5;0;0;1;0;0;0;1;1;0.5;0;0;1;1;0;1;0;0.33;1;0;0.5;1;0;0;1;1;0.5;0.5;1;0;1;1;0;0.5;0.5;1;0;0;1;1;0;0;0.5;1;0;0;1;1;0;0.5;0.5;0.99;0;0;1;1;0;0.5;0.5;0.5;0.99;0.5;0;0;1;1;0;0.5;0.5;0.5;1;0;0;1;1;0;0.5;0.99;0.5;0.5;1;0;0;1;1;0;0.5;0.5;0.5;0.5;1;0;0;1;1;0;0.5;0.5;0.5;0.5;1;0;0;1;1;0;0.5;0.5;0.5;0.5;0.99;0;0;0.66;1;1;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;
0;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.77;0.5;0.73;0.61;0;0;0.5;0.5;1;1;0;0.95;1;0;0;1;0.5;0;0;1;0;1;0;1;1;0;1;0;1;1;0;1;0;0;1;1;0;0.99;0;0;1;1;0;0.5;1;0;0;1;1;0;0.5;0.99;0;0;1;1;0;0.99;0.5;0.99;0.5;0;1;1;0;0.5;0.5;0.5;1;0;0;1;1;0;0.5;0.5;0.5;1;0;0;1;1;0;0.5;0.5;0.5;0.99;0;0;0;1;1;0;0.5;0.5;0.5;0.5;0;0;0.97;1;1;0;0.5;0.5;0.5;0.99;0;0;0;1;1;0;0.5;0.5;0.5;0.5;1;0;0;1;1;0;0.5;0.5;0.5;0.5;1;0;0;1;1;0;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;
0;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.77;0;0;1;0;0;1;0;1;1;0;0;1;1;0;0;1;1;1;0;0;1;0;1;0;0;1;0;0.5;0;0;1;1;0;0.5;1;0;0;1;0;0;0.5;1;0;0.88;1;0;0.5;0.5;1;0;0;1;1;0;0.5;0.5;1;0;0;1;1;0;0.5;0.5;0.5;1;0;0;1;1;0;0.5;0.5;0.5;1;0;0;1;1;0;0.5;0.5;0.5;1;0;0;1;1;0;0.5;0.5;0.5;0.99;1;0;0;1;1;0;0;0.5;0.5;0.5;1;0;0;1;1;0;0;0.5;0.5;0.5;1;0;0;1;1;0.5;0.5;0.5;0.5;0.5;0.5;1;0;0.5;1;1;0;0;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;
0;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.69;0;0;0.83;0;1;1;0;0;1;0.5;0;1;1;1;0;1;1;1;0;0;1;0;0.99;0;0;1;1;0;1;0;0;1;0;0.5;1;0;0;1;1;0.5;0.5;1;0;0;1;1;0;0.5;0.99;0;0;1;1;0;0.5;0.5;0.5;1;0;1;1;0;0.5;0;0.5;1;0;0;1;1;0;0.5;0.5;0.5;1;0;0;1;1;0;0.5;0.5;0.5;0.5;1;0;0;1;1;0;0.5;0.5;0.5;0.5;1;0;0;1;1;0;0.5;0.5;0.5;0.5;1;0;0;1;1;0;0.5;0.5;0.5;0.5;1;0;0;1;1;0;0.5;0.5;0.5;0.5;1;0;0;1;1;0;0.99;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;
0;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0;0;1;1;0;1;1;0;0;1;0.5;0;1;1;1;0;0.99;1;0;0;0;1;1;0;1;0;1;1;0;0.99;0;0;1;1;0;0.5;1;0;1;1;0;0.5;0.5;0.5;0;1;1;0;0.5;0;1;0;0;1;1;0;0.5;0.5;1;0;0;1;1;0;0.99;0.5;0.5;1;0;0;1;1;0;0.5;0.5;0.5;1;0;0;1;1;0;0.5;0.5;0.5;1;0;0;1;1;0;0.5;0.5;0.5;0.5;1;0;0;1;1;0;0.5;0.5;0.5;0.5;1;0;0;1;1;0;0.5;0.5;0.5;0.5;0.99;0;0;0.5;1;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0;0;1;1;0;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;
0;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;1;0.93;0.5;0.5;0;1;1;0.5;1;0;0;0.99;0;0;1;0.5;0;0;1;0;0;0;1;0;1;0;1;1;0;1;0;0;1;0;0.5;1;0;1;1;0;0.5;1;0;0;1;1;0.5;0.5;1;0;0;1;1;0;0.99;0.99;0;0;1;1;0;0.5;0.5;0.5;1;0;0;1;0.5;0;0.5;0.5;1;0;0;1;1;0;0;0.5;0.5;0.99;0;0;1;1;0;0.5;0.5;0.5;0.5;1;0;0;1;1;0;0.5;0.5;0.5;0.5;1;0;0;1;1;0;0.5;0.5;0.5;0.5;1;0;0;1;1;0;0.5;0.5;0.5;0.5;1;0;0;1;1;0;0.5;0;0.5;0.5;1;0;0;1;1;0;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;
0;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0;1;0.59;0;0.81;0.02;1;0.94;0;0.67;0;1;1;0;0;1;1;0;0;1;0.5;0;0;1;1;1;0;0;1;0;0.99;0;0;1;1;0.5;1;0;0;1;1;0.5;0.99;0;0;1;1;0;0.5;0.99;0;0;1;1;0;0.5;0.5;1;0;0;1;1;0;0.5;0.5;1;0;0;1;1;0;0.5;0.5;0.5;1;0;0;1;1;0;0;0.5;0.5;1;0;0;1;1;0;0;0.5;0.5;0.99;0.5;0;0;1;1;0;0.5;0.5;0.5;0.99;0;0;1;1;0.5;0;0.5;0.5;0.5;0.99;0;0;0.5;1;1;0;0.5;0.5;0.5;0.99;0.5;0;0;1;1;0;0.99;0.5;0.5;0.5;1;0;0;1;1;0;0.5;0.5;0;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;
0;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0;0.80;0;0;0.5;0;0.41;0;0;0.22;0.5;0;1;0.5;0;1;1;0;0;1;0;1;0;1;1;0;0;0;1;1;0.5;1;0;1;1;0;0.99;0;0;1;1;0;0.5;1;0;0;1;0;0.5;0.5;1;0;0;1;1;0;0.5;0.5;0;0;1;1;0;0.5;0.5;0.5;1;0;0;1;0.5;0.5;0.5;0.5;0.99;0;0;1;1;0;0.99;0.5;0.5;0.5;1;0;0;1;0.5;0.5;0;0.5;0.5;1;0;0;1;1;0;0;0.5;0.5;0.5;1;0;0;1;1;0;0.5;0.5;0.5;0.5;1;0;0;1;1;0;0.5;0.5;0.5;0.5;1;0;0;1;1;0;0.5;0.5;0.5;0.5;1;0;0;1;1;0;0.5;0;0.99;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;
0;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.60;0.85;0;0;0;0.94;0.75;1;0.5;0;1;0.5;0;1;1;0.5;0;1;1;1;0;1;1;0.5;0.5;0;1;1;0;1;0;0;1;0;0.5;1;0;0.67;1;0;0.5;0.99;0;0;1;1;0;0.5;0.99;0;0;1;1;0;0.5;0.5;1;0;0;1;1;0;0.5;0.5;1;0;0;1;1;0;0.5;0.5;0.5;1;0;0;1;1;0;0.5;0.5;0.5;1;0;0;1;1;0;0.99;0.5;0.5;0.5;1;0;0;1;1;0;0.5;0.5;0.5;0.5;0.5;0;0;1;1;0;0.5;0.5;0.5;0.5;1;0;0;1;1;0;0.5;0.5;0;0.5;1;0;0;1;1;0;0.5;0.5;0.5;0.5;1;0;0;1;1;0;0.99;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;
0;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.94;0;0;0;0.5;0.3;1;0.5;0.5;1;0.5;0;0.75;1;0.5;0;1;1;1;0;0;1;0;1;0;0.5;1;0;1;0;0;1;1;0;1;0;0;1;1;0;0.5;1;0;1;1;0;0.5;0.5;1;0;0;1;0.5;0.5;0.5;0.5;0;0;1;1;0;0.5;0;0.5;1;0;0;1;0.5;0;0.5;0.5;0.5;0;0;1;1;0.5;0.5;0.5;0.5;0.5;1;0;0;1;1;0;0.5;0.5;0.5;1;0;0;1;1;0;0.5;0.5;0.5;0.5;1;0;0;1;1;0;0.5;0.5;0.5;0.5;1;0;0;1;1;0;0.5;0.5;0.99;0.5;1;0;0;1;1;0;0.5;0.5;0.5;0.5;1;0;0;1;1;0;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;
0;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.16;0.72;0.5;0.59;0.5;0;0.37;0.5;0;0;1;0;0.5;1;0.5;0;0.96;1;0;0;0;1;0.5;1;0;0;1;0.5;0;0.5;0;1;1;0;0;0.5;0;1;1;0;0.5;1;0;0;1;1;0;0.5;1;0;0;1;1;0;0.5;0.99;1;0;0;1;1;0;0.99;0.5;0.5;0;0;1;1;0;0.5;0.5;0;1;0;0;1;1;0;0.5;0.5;0.5;1;0;0;1;1;0;0.5;0.5;0.5;0.5;1;0;0;1;1;0;0.5;0.5;0;0.99;1;0;0;1;1;0;0.5;0;0.5;0.5;1;0;0;1;1;0;0.5;0.5;0.5;0.5;1;0;0;1;1;0;0.5;0.5;0.5;0.5;1;0;0;1;1;0;0.5;0;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;
0;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.66;0.93;0;0;0.5;0;1;1;0;0;1;1;0;0;1;0;0.5;0;1;1;0;0;0;1;1;0.5;1;0;0;1;0;0.99;1;0;0;1;0;0.5;0.5;1;0;1;1;0;0.5;0.5;1;0;0;1;0;0.5;0.5;0.99;0;0;1;1;0;0.5;0.5;0.99;1;0;0;1;1;0;0.5;0.99;0.5;1;0;0;1;0.5;0.5;0;0.5;0.5;1;0;0;1;1;0;0.5;0.5;0.5;0.99;0;0;1;1;0;0.5;0.5;0.99;0.5;1;0;0;1;1;0;0.5;0.99;0.5;0.5;1;0;0;1;1;0;0;0.5;0.5;0.5;1;0;0;1;1;0;0;0.5;0.5;0.5;1;0;0;1;1;0;0.5;0.99;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;
0;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0;0.5;0.5;0.5;0.5;0.39;0.92;0;1;1;0;1;1;0;0;1;0;0;0;1;0;1;0;1;1;0;1;0;1;1;0;1;0;0;1;1;0;0.99;0;0;1;1;0;0.5;1;0;0;1;0;0.5;0.5;1;0;0;1;1;0;0.5;0.5;1;0;0;1;1;0;0.5;0.5;0.99;0;0;1;1;0;0.5;0.5;0.5;1;0;0;1;1;0;0.99;0.5;0.5;0.99;0;0;1;1;0;0.5;0.5;0.5;0.5;1;0;0;1;1;0;0.5;0.5;0.5;0.5;1;0;0;1;1;0;0.5;0.5;0.5;0;1;0;0;1;1;0;0.5;0.5;0.5;0.5;1;0;0;1;1;0;0.5;0;0.5;0.5;1;0;0;1;1;0;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;
0;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;1;0.5;0.5;0.5;0.5;0.25;0;0;1;1;0;0;0.5;0.5;0;1;1;0;0;1;1;1;0;0;1;0;1;0;0;1;0;0.5;0.5;0;1;1;0;0.5;1;0;1;1;0;0.5;0.99;0;0;1;1;0;0.5;0.5;1;0;0.89;1;0;0.5;0.5;0.99;0;0;1;1;0;0.5;0;0.5;1;0;0;1;1;0;0.5;0.5;0.5;1;0;0;1;0.5;0;0.5;0.5;0.5;1;0;0;1;1;0;0.5;0.5;0.5;0.5;0.5;0;0.71;1;1;0;0.5;0.5;0.5;0.99;0;0;1;1;0;0.5;0.5;0.5;0.99;0.99;0;0;1;1;0;0.5;0.5;0;0.5;1;0;0;1;1;0;0.5;0.99;0.5;0.5;1;0;0;1;1;0;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;
0;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0;1;0;0;0.62;0.5;1;1;0;0.41;0.92;0;0.65;1;0.5;0;1;1;1;0;1;1;0;0;0;1;0;0.99;0;0;1;1;0;1;0;0;1;0;0.5;1;0;0;1;0.5;0.5;0.5;1;0;0;1;0;0.5;0.5;1;0;0;1;1;0;0.5;0.5;1;0;0;1;1;0;0.99;0.5;0.99;0;0;1;1;0;0.5;0.5;0.5;1;0;0;1;1;0;0.5;0.5;0.5;0.5;0.5;0;1;1;0;0.5;0.5;0.5;0.5;1;0;0;1;1;0;0.5;0.5;0.5;0.5;1;0;0;1;1;0;0.5;0.5;0.5;0.5;1;0;0;1;1;0;0.5;0.99;0.5;0.5;1;0;0;1;1;0;0.5;0.5;0.5;0.5;1;0;0;1;1;0;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;
0;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0;0.5;0.5;0;1;1;0;0;0.90;0;0.14;1;0.5;0;0;0.95;1;0;1;1;0;0;0;1;1;0;1;0;1;1;0;1;0;0;1;1;0.5;0.5;0;0;1;1;0;0.5;1;0;0;1;1;0;0.5;0.5;0.5;0;1;1;0;0.5;0.5;0.99;0;0;1;1;0;0.5;0.5;0.5;1;0;0;1;1;0;0.5;0;0.5;1;0;0;1;1;0;0.5;0.5;0.5;1;0;0;1;1;0;0;0.5;0.5;0.5;1;0;0;1;1;0;0.5;0.5;0.5;0.99;0;0;1;1;0.5;0;0.5;0.5;0.5;0.99;0;0;0.90;1;0;0.5;0.5;0.5;0.5;1;0;0;1;1;0;0.5;0.5;0.5;0.5;1;0;0;1;1;0;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;
0;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.65;0.5;0.62;0;0;0.86;0;0.5;1;0;0;1;1;0;1;1;0.5;0;0;1;0;1;0;1;1;0;1;0;0;1;0;0.5;1;0;1;1;0;0.5;1;0;0;1;0;0.5;0;1;0;1;1;0;0.5;0.5;1;0;0;1;1;0;0.5;0.5;1;0;0;1;1;0;0.5;0.5;0.99;0;0;1;1;0;0.5;0.99;0.5;1;0;0;1;1;0;0.5;0.5;0.5;0;1;0;0;1;0;0.99;0.5;0.5;0.5;1;0;0;1;1;0;0.5;0.5;0.5;0.5;1;0;0;1;1;0;0.5;0.5;0.5;0.5;1;0;0;1;1;0;0.5;0.5;0.5;0;1;0;0;1;1;0;0.5;0.5;0.5;0.5;1;0;0.34;1;1;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;
0;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.62;0;0;0.86;0;1;1;0.5;0.71;1;0.5;0;0;1;0;0;0;1;0.5;1;0;0.04;1;0;1;0;0;1;0;0.5;1;0;0;1;0;0.5;1;0;0;1;1;0;0.99;1;0;0;1;1;0;0.5;0.99;0;0;1;1;0;0.5;0.5;0.99;0;0;1;1;0;0.5;0;0.5;1;0;0;1;1;0;0.5;0.5;0.5;1;0;0;1;1;0;0.5;0.5;0.99;1;0;0;1;1;0;0.5;0.5;0.5;0.5;1;0;0;1;1;0;0.5;0.5;0.5;0.5;1;0;0;1;0.5;0.5;0.5;0.5;0;0.99;0;0;0.95;1;0;0.5;0.5;0.5;0.99;1;0;0;1;1;0;0.5;0.5;0.5;0.5;1;0;0;1;1;0;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;
0;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0;0.5;0.5;0.5;0.5;0.62;0.5;0.71;0.5;0.99;0.41;0.5;0.5;0;0.71;0;0;0;1;0;0;0;1;1;0.99;0;0;1;0;0.99;0;0;1;1;0;1;0;0;1;1;0.5;0.99;0.5;0;1;1;0;0.5;0.99;0;0;1;1;0;0.5;0.5;1;0;0;1;1;0.5;0.5;0.5;1;0;0;1;1;0;0.99;0.5;0.99;0;0;1;1;0;0.5;0.5;0.5;0.99;0;0;1;1;0;0.5;0.5;0.5;0.5;1;0;0;1;1;0;0.5;0.5;0.5;1;0;0;1;1;0;0.5;0.5;0.5;0.5;1;0;0;1;1;0;0.5;0.5;0.99;0.5;1;0;0;1;1;0;0.5;0.5;0.5;0.5;1;0;0;1;1;0;0.5;0.5;0.5;0.5;0.5;0;0.5;1;1;0.5;0;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;
0;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.99;0.5;0.5;0.5;0.5;0.34;0.5;0.5;0.85;0;0;0.71;0.5;0;1;1;0;0;1;0.5;1;0;1;1;0;0;0;1;1;0;1;0;1;1;0;0.5;0.5;0;1;1;0;0.5;1;0;0;1;0;0.5;0.5;1;0;0;1;0;0.5;0.5;0.99;0;0;1;1;0;0.5;0;0.99;0;0;1;1;0;0.5;0.5;0.5;1;0;0;1;1;0;0;0.5;0.5;1;0;0;1;1;0;0.5;0.5;0.5;1;0;0;1;1;0;0.5;0.5;0.5;0.5;1;0;0;1;1;0;0.5;0.5;0.5;0.5;1;0;0;1;0.5;0.5;0.5;0.5;0.5;0.99;0;0;0.75;1;0;0.5;0.5;0.5;0.5;1;0;0;1;1;0;0.5;0.5;0.5;0;1;0;0;1;1;0;0.99;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;
